yaw,pitch
-0.19651385788861997,0.050085005356684205
-0.5728813705185422,0.06666664525184457
-0.2511573960831928,-0.04909217890230266
0.009945575090900913,-0.10792220633048005
-0.299798435496836,-0.41131883877612213
-0.13313861342800432,-0.4937300923925152
-0.19455510290686667,-0.3974549547733876
-0.30627737379678077,-0.30391648149042555
-0.18392562804803345,-0.10560925092374625
-0.18568757542522982,-0.07591180897605464
-0.1737350421368452,-0.10413519126038738
-0.37283589470836814,0.1367876767536309
-0.45438747992488354,0.15539225381281543
-0.5647318312667907,0.13403743029590606
-0.5299645295519153,0.14067189720351145
-0.5368192398816702,0.13018490146299744
-0.4952310499828838,0.21261506352313
-0.5471666859810641,0.24918665687653416
-0.6070973978877713,0.13511973896291427
-0.5132686400459905,0.395651462083186
-0.43507450201573794,0.2293754015274347
-0.39947869088573884,-0.04270405439552959
-0.2196181119256024,0.07124728232678085
-0.1381525468122965,-0.008447014345513327
-0.21253170658101056,0.028283569724968535
-0.1796467271246031,0.05503156076539738
-0.14680728772283602,0.06991330493676016
-0.2464388072637904,0.011165569186266213
-0.3166895347106636,-0.07350031660898788
-0.34518615732283847,0.03505705364147607
-0.46135457565263993,0.2117868204241154
-0.5638452649399034,0.08185811505798356
-0.5755860769216267,0.08399503551666314
-0.5302260519709611,0.12025610428696404
-0.4756160696061232,0.1307617421551086
-0.46864684334949486,0.007590275422834837
-0.5019456780393006,0.11189590899298728
-0.49164323936232907,0.11366211742792783
-0.48478932798090113,0.022915169599586803
-0.4694873369895239,-0.025189775486623486
-0.4099806003283573,0.09249664466452309
-0.5488716417109328,0.12491929935569278
-0.6231978045739542,0.21930519049751807
-0.5726933513455826,0.2180551026818349
-0.47702514813888414,-0.0014695322895057236
-0.4357876965556612,0.03279336671490871
-0.4599644055636185,0.03176485390192011
-0.49385206517044083,0.14944195298925142
-0.48385162896108425,0.08246877789593873
-0.539062154151735,0.04697549846790768
-0.47462936842224884,-0.04293255361705839
-0.44221630111100346,-0.06064044433721326
-0.4617455277006635,-0.03406422718709452
-0.3611531396384085,-0.08501183042085539
-0.43244835886481076,-0.004341751525156182
-0.39169107522612917,-0.12776195750324335
-0.3514826690881128,-0.09632627031205704
-0.4105912631663125,-0.021081849505176258
-0.4023335995743038,-0.04674114029198071
-0.41616845512115647,-0.013100622034317787
-0.514396755083748,0.1556891962743593
-0.5227489608944546,0.09343088157492288
-0.44843531488855654,0.08976903507606393
-0.4695635033967001,0.09944962563850197
-0.5005909279927773,0.025442775790181008
-0.42399149082326415,0.09009420704516262
-0.6569741440472112,0.31212247975728674
-0.735647384757569,0.3442484583030216
-0.6253272681815816,0.28904778680840415
-0.6283241233562478,-0.0665907451607773
-0.5729801737949841,-1.3227600223512221
-0.6198502110837246,-1.1615222631037372
-0.4952518226393864,-1.173970011196822
-0.6368776641453643,-0.5516506503084305
-0.269448785398184,-0.030481742888719937
-0.8137714816511525,0.07955794282448211
-0.5314753408383172,-0.41974268362015177
-0.763846798592091,-0.37112907476573637
-0.8090544907284041,-1.9007734374484015
-0.8629582027721528,-1.295483526992467
-1.0173874575347956,-0.810628152616532
-0.8599762612995913,-0.26100896158761394
-0.9616019558647969,-0.2681856480931595
-0.8866382322368106,-0.0670781036402618
-0.7564237696857132,0.2997153448708256
-0.8593893005953378,0.2686703434115539
-0.7827925265869147,0.03495585352005305
-0.818662909625301,0.0877048189151435
-0.925744089683534,0.07298819073136564
-1.0162297814089383,0.34613983530919584
-0.9407428797848059,0.2790327032130522
-0.873040930659193,0.21790436776413638
-0.8093141489346869,0.011508051702450405
-0.827837233264515,-0.16604596343756842
-0.5892800512468142,0.02273087885215332
-0.7330249700321679,0.17615026292943806
-0.9263547525214892,-0.2226232228996478
-0.9430993778753625,-0.41279529528446207
-0.9959127917688329,-0.08975012663232437
-1.0416946614361668,-0.03664855870890742
-1.0198753826251479,0.13103498248295076
-0.9918453458359547,0.13909237636098545
-0.9288638497425074,0.20156134710264714
-0.9162057119233062,0.1945737450344972
-0.6811417983074622,0.33408450400273415
-0.9381911719863464,0.13091300970502512
-0.9907866061445938,-0.2914425012606034
-1.0033075911676559,0.2218876578065679
-0.6630312376304874,0.2697910015982592
-0.6877722704734326,0.5572214506766583
-0.5864115604366897,0.512477414886128
-0.6623167115100191,0.2712818391764856
-0.5760878164709976,0.5557308794145409
-0.6608711476703242,0.3208214291419215
-0.8178804728970358,0.4442964962384643
-0.7507855913419064,0.6021559024851292
-0.6995437088076918,0.47396597499471016
-0.5149163378124225,0.3847535405864727
-0.8254100282470168,0.26097167733235277
-0.8551665923709081,0.6878979716768843
-0.7007141681067817,0.42041406653096075
-0.8240265160607206,0.11274758790959463
-0.7110280583764406,0.07173437449015635
-0.692324411724705,0.12624502094633422
-0.7266509602791724,0.3738652064696838
-0.5635208919191317,0.3703018969311577
-0.5000047662368509,0.1337130572751344
-0.1569355556645164,0.19450796495557227
-0.3404244252937768,0.23768979045066208
-0.05319770803876882,0.04997847891308103
-0.044004742271924295,0.13488165236146119
-0.5211838211218149,0.2637229890545137
-0.8871857781569309,-0.04192241661559133
-1.034435416936829,-0.008464324892598843
-0.8592114014345203,0.5117674161395128
-0.44972268695950085,0.2854434645890909
-0.7046412654502124,0.5297765103789557
-0.6760690090630793,0.35083578725933257
-0.5553620316035649,-0.03231745982811156
-0.8849300807136337,0.5998237723185469
-0.9272184156630019,0.3885440177659825
-0.7870423990544633,0.23582664295204264
-0.4070961305516925,-0.034647193149712874
-0.44537481016383745,-0.14426556677846442
-0.6066023162411255,-0.9631387329718272
-0.5656311807669104,0.43586226506618336
-0.4975940728181111,-0.4852577780166461
-0.10894938756292362,-0.09511905938992411
-0.4816784895115796,0.19608242579202712
-0.6262670977302706,-0.3508560272836172
-0.20356750635180382,-0.3617209255828134
-0.4701041250979862,-0.05682306923069368
-0.7646795690649587,0.30122029720282933
-0.19855224138696662,-0.05722840234860374
-0.4490928493616971,0.12635367791880947
-0.3980355238910249,0.04296957155621049
-0.3495177888358523,-0.07013914099719888
-0.28003618231179406,-0.06726878597431148
-0.21563988188924202,0.07251095226402345
-0.38661003018236695,0.11798442787712644
-0.3517055756713524,0.21803672687031334
-0.3691780429511443,0.1932943624468232
-0.22707336508117018,-0.14467382937357354
-0.40020200543780443,0.08700387491623467
-0.31950822440840343,0.01964720462595057
-0.21504786117891742,0.08392206490279497
-0.23230913978426598,-0.042457711994697264
-0.3246766211359203,0.08907368371544423
-0.2011432308115047,-0.04743888849758147
0.022899456949155336,-0.06081940876246659
0.017392838763198495,-0.12646659594902881
-0.011010573210823603,-0.040225450368992846
-0.4017101535631163,-0.10586811018170193
-0.1862777319227914,0.015074290718175511
-0.4689073005041046,-0.11079948557220166
-0.23991113311589715,-0.03451776352073502
-0.45868502297594443,0.11499582850183952
-0.15992868241365643,-0.04098551654410146
-0.6090252602008797,-0.10350641892701967
-0.05864014404245474,0.005619802532285208
-0.25164688509154937,-0.21154021170717405
-0.36263705299780064,-0.07814486955008608
-0.0046919572085016015,-0.00521553467881118
-0.19853093609824599,0.0409833860152294
-0.566423737507318,-0.051463990169127234
-0.71978213519564,0.2229723633185572
-0.6801644181874031,0.12016315996492026
-0.34098661859989254,0.12779498070076034
-0.6543211029692743,0.13369388251528586
-0.5324705641376798,0.0070563116242739485
-0.38854241986932847,0.15648095406643986
-0.37584713095292077,0.09950901413081073
0.019135877696655357,0.09856945089823078
-0.09048169698376914,0.06646104921569045
-0.4882783353250139,0.12808206946627088
-0.3398366656411963,0.10975259694769152
-0.30851336384801137,-0.0035550537391467753
-0.10786601363147938,0.013637515310077761
-0.35856481337496054,-0.014408234129546695
-0.17787679026413644,0.030021282336245233
-0.14606293419815888,0.045462556652633664
0.08119685215931688,0.010346114518848832
-0.051545216582374646,0.09027503568317899
0.028606877481304156,0.12551052111769037
-0.20348095361637625,0.13834962073296236
0.04150643085332096,0.1280059030590946
-0.2524250607620705,0.1610607921930491
-0.2642953023727717,0.1264932275599296
-0.6513820383902629,0.15763942914062432
-0.6424990645743035,0.22723208948213894
-0.8045124694892739,0.07665483092018674
-0.6486411129963533,0.03968003497774462
-0.3196773351376235,0.19449438283401288
-0.3456700536929059,0.1098868202666315
-0.5681960712127658,0.0023987091938343697
-0.6364904405228669,0.3377740473769299
-0.5451661193701965,-0.05493621959837254
-0.7054553937954497,-0.0033811493199646003
-0.9500928388979105,0.17000874713960634
-0.8383021247679813,0.2712336359607551
-0.5991372093895244,-0.18641168892562238
-0.48536084235083216,-0.1589707433695549
-0.22959165020794917,-0.06313449469807247
-0.27702254922226033,0.048311872702909445
-0.26232589474665813,0.4297612293249209
-0.3527780306423273,-0.6481090134105555
-0.4638502239101532,-1.1962245836880148
-0.4884895239994573,-0.40408622588768495
-0.41912003655729124,-1.7800350346880243
-0.29701250268050416,-0.4920882535804813
-0.5100416877531415,-1.0049110804599926
-0.2673092017784144,-0.17700913238098864
-0.08265226969504519,-0.023158848839329057
-0.2083766426482689,0.3439440589904255
-0.16274870369194133,-0.1901329239167901
-0.3475422559392316,0.4442695983114545
-0.30601718295828007,0.28048705548434444
-0.3419341713157427,0.39060397286915877
-0.3302649983673425,-0.46844444310664884
-0.3837777583630677,0.319021132245028
-0.6549080636735277,0.3931177306220846
-0.2610363921468417,-0.10445663480395993
-0.3501891717466613,0.20147159857391148
-0.3997796280889178,0.23397707757498262
-0.36650263132005073,0.41061789477721333
-0.5390581594100998,0.08169672749592476
-0.6015734691547289,0.17997482857090086
-0.4378093021391404,0.3774639360507078
-0.39743072000746793,0.1952778848267142
-0.5186034843416373,-0.7879657170043937
-0.8392885596357467,-1.327828550537861
-0.7894264608623022,-1.3279059153675277
-0.8252318627700905,-1.6484204151938175
-0.7269154121754173,-0.769288169331341
-0.6516001512835403,-0.6062124294575378
-0.8463472681050018,0.6377312072747348
-0.6399115372591826,-0.7668119621497853
-0.5120595649110945,0.253583535836255
-0.5354852624916495,-0.2086506819244381
-0.42121754223183766,-0.13227415133816461
-0.4073049223811547,-0.33679773252130685
-0.7793967298809547,-0.8516967597866438
-0.7971296543153563,-1.0709766502538063
-0.7845182549732861,-0.9365152447123595
-0.7352630906122706,-0.7398751529880698
-0.6566726742118143,-1.0048009587489177
-0.8080605990095866,-0.9065464266495888
-0.5850975567548446,-0.4794310478676617
-0.7553531789275013,-0.7381225266746886
-0.5713138339009216,-0.9770027501326161
-0.6193300957228322,-0.8199580048634066
-0.6804174184909607,-1.3319717634037516
-0.6642573569963599,-1.2353869001498479
-0.6101246130988642,-0.909456063298555
-0.7565460087797479,-0.6833884410030531
-0.5014151763501569,-0.49299159782223617
-0.49603346041932467,-0.8118518751374234
-0.590989268034427,-0.8685883916326895
-0.6670078697701938,-0.874149338304884
-0.7579079493612143,-0.8363561529594605
-0.6092601510090246,-1.2770059827172793
-0.5119948500966056,-0.5742244026562692
-0.7853683359932394,-0.5409274321792265
-0.6635143350522278,-0.75806480954942
-0.7623801957797844,-0.7381499572339164
-0.7924310392041295,-0.8954516975483188
-0.7968055476106937,-0.7708650270127768
-0.7588432515360501,-1.2382572551727355
-0.7872400056073471,-0.7793080466166551
-0.7329746362875654,-0.9874319552774755
-0.312064955477741,-0.36682647170860433
-0.5106169305485986,-0.9380191317799274
-0.5491195820084193,-0.38317801448558186
-0.7078298682233644,-0.5306673377635871
-0.6893094470546264,-0.6413280726429957
-0.4028071096161199,-0.13389095643595172
-0.5019954791516851,-0.16264830251884532
-0.45377495287416536,-0.1732772447454606
-0.20481706153526902,-0.04424096466061432
-0.38534822445788747,-0.15198500551416808
-0.5272358546990201,-0.61683950747139
-0.4395526073887062,-0.06565224719263338
-0.21571338513532823,-0.06088785200248162
-0.11129776301215549,0.2096533620748529
-0.06269001311213825,0.28836734914988893
-0.22069456163821244,0.17382931803943402
-0.5213990045378935,-0.10868919672442288
-0.5169150402105269,-0.3218153208607391
-0.4943165204645506,-0.4787165217471935
-0.5416709867555766,-0.8357382995865621
-0.4934845489400098,-0.4023130932339102
-0.5388429759940214,-0.5336953519230072
-0.35604972404148966,-0.508917567457019
-0.3762495345936317,-0.5786271405703881
-0.4856189026604608,-0.6074196403796708
-0.5244954619373285,-0.333677040355952
-0.5043302724793576,-0.6689855331956865
-0.45385245086188664,-0.6622322893034637
-0.4406825866392268,-0.6739171749022953
-0.5384381755083294,-0.9850494913662906
-0.6770727544779302,-0.11847817794322714
-0.5699303217146254,-0.841351177900013
-0.7459812487354035,-0.652127457179376
-0.5071127431862723,-0.7511624286361526
-0.691617875087507,-0.23434752328261266
-0.5077271344497536,-0.2951288488414911
-0.49848276967387056,-0.9626033044346667
-0.4355413541548288,-1.016293164642882
-0.45029633185830387,-0.8856651131744956
-0.3709067008147148,-0.8765786738512542
-0.5873396720765823,-0.9002065053585462
-0.47812583261741387,-0.596132631047697
-0.692793927024886,-0.40087658414192145
-0.6953761280178269,-0.6049506237330584
-0.6201064071805903,-0.3364121067954634
-0.5670445203574155,-0.33262242856428065
-0.44448318383087887,-0.6452149562539664
-0.5246169020830361,-0.21892355951330972
-0.7118310014450995,-0.7724093941289137
-0.45324365223669455,-0.5209848829883861
-0.6432487444211609,-0.38306642803590757
-0.5044602347405535,-0.7971419048563706
-0.4213661466206641,-0.28688636526769584
-0.663220588383992,-0.4397084023124758
-0.6839042953062014,-0.764588222639569
-0.5927517480438413,-0.307427593071586
-0.6509463452359259,-0.4041621259787522
-0.48700134958232094,-0.6060070997374928
-0.5018016010243274,-0.8257943223923152
-0.7455226523956919,-0.3086270808265577
-0.6011188675566523,-1.2328377223544242
-0.5454915576554042,-0.7044694915599023
-0.4768555047774461,-0.9377663977924787
-0.44066261293105125,-0.8160985518116637
-0.4670023413763709,-1.0600793945473654
-0.466500601827,-0.9534878366555435
-0.4621561871407537,-0.8631446240484585
-0.4348931407455036,-0.8677918401506468
-0.5849731871319379,-0.7192311271661026
-0.5231449729485493,-0.9633790832602067
-0.47610129755673564,-1.144165909647473
-0.5325544537120173,-1.2077657917460367
-0.5095090555351256,-0.5095380839910075
-0.5581437033621527,-1.025322612318796
-0.4530045003708055,-0.06399256520129601
-0.5521598467088537,-1.1839519384366026
-0.4677972949617596,-1.3720914862774682
-0.579767772465269,-1.3526557366420702
-0.4355378920454117,-0.41324377161203146
-0.22728588533615854,-0.524378282849365
-0.2994149402998646,-0.12957317336060623
-0.35030475293797075,-0.3479350722000183
-0.6493894612626656,-0.349001934532704
-0.23285002780166109,-0.12421169745405872
-0.41814904802384834,0.02219638242137442
-0.6520755255381195,0.15309980474647525
-0.6392177837952169,0.049291915984058604
-0.6168451001096793,-0.04069869409469993
-0.4779681734808812,-0.21803086791591517
-0.2962180817273335,-0.14273877652552197
-0.15603700511272361,-0.019449065440848675
-0.09828262844882923,0.11235024427495481
-0.11469808709196866,0.07353973139312106
0.04442312487917574,0.13750912709293336
-0.035222968577388006,0.011336011496031285
-0.06021700172389066,-0.06641870495435818
-0.15008270954752448,-0.05492450168957619
-0.18985302568622278,-0.0867093292996719
-0.2575231500368092,-0.15348010415013855
-0.33387358164439984,0.008788431597261486
-0.19829737687064602,0.009676862136911919
-0.1911177608879014,-0.10239960917798273
-0.28892980877211366,-0.11153212118808245
-0.28350228647053216,-0.077907049264742
-0.36955701077426256,-0.11348208773823847
-0.22758202884937534,-0.10194926863765033
-0.25996580138862985,-0.06912181346078862
-0.3840512650070188,0.06677317169544773
-0.24409229602732158,-0.09288999355752779
-0.2248648055891675,-0.12676540262333572
-0.2751205195717258,-0.13766385675226697
-0.23754518080347078,-0.07122837388304129
-0.34238877291381925,-0.16559375868447299
-0.2880301929558849,-0.20843975956610378
-0.3583746636731289,-0.2225992544498371
-0.42995510745227866,-0.07810944950758802
-0.3820826563292322,-0.09939050346230222
-0.36825792079452196,-0.2859976684119364
-0.35263075783404596,-0.11448822999807043
-0.37398877714426343,0.01915132403097782
-0.4818537255113068,-0.07492084673443615
-0.5579844463289659,-0.07550647585814457
-0.5479794827457563,-0.12254589019221417
-0.49331517189468077,0.008177768759306316
-0.45481225411875126,0.10699995364498563
-0.45923549837326383,-0.23693558322995165
-0.5565609867263186,-0.272472005867642
-0.5983316031597754,-0.39296379991107805
-0.49665158010833205,-0.2446880451631723
-0.568740953971796,-0.08208847849227542
-0.6224627721130923,0.0674613325211242
-0.5542797229365567,-0.16353380358129668
-0.33109643725966525,0.12294216856241796
-0.5697404383289028,-0.3420324419599666
-0.6941305675759968,-0.07360231567873793
-0.6748985497639896,-0.44253721202235796
